station,valid,tmpc,dwpc,relh,sped,p01m,gust_mph
NYC,2016-05-10 00:51,18.30,3.90,38.42,0.00,0.00,null
JFK,2016-05-10 01:51,16.70,6.70,51.64,10.35,0.00,null
LGA,2016-05-10 01:51,18.90,-0.60,26.81,6.90,0.00,null
NYC,2016-05-10 01:51,17.80,4.40,null,null,0.00,null
JFK,2016-05-10 02:51,17.80,5.60,44.64,9.20,0.00,null
LGA,2016-05-10 02:51,17.20,-1.10,28.77,8.05,0.00,null
NYC,2016-05-10 02:51,16.70,2.80,39.33,6.90,0.00,null
JFK,2016-05-10 03:51,15.60,-1.70,30.48,17.25,0.00,null
NYC,2016-05-10 03:51,15.00,-1.70,31.68,12.65,0.00,23.00
LGA,2016-05-10 03:51,15.00,-0.60,34.34,13.80,0.00,null
NYC,2016-05-10 04:51,13.30,-2.20,34.09,11.50,0.00,17.25
JFK,2016-05-10 04:51,13.30,-1.70,35.37,16.10,0.00,null
LGA,2016-05-10 04:51,13.30,-1.70,35.37,13.80,0.00,null
NYC,2016-05-10 05:51,12.20,-3.30,33.76,6.90,0.00,null
JFK,2016-05-10 05:51,12.20,-2.20,36.63,10.35,0.00,null
LGA,2016-05-10 05:51,12.80,-2.20,35.22,8.05,0.00,null
JFK,2016-05-10 06:51,11.10,-2.80,37.68,9.20,0.00,null
LGA,2016-05-10 06:51,11.70,-1.10,41.05,10.35,0.00,null
NYC,2016-05-10 06:51,11.70,-5.00,30.71,9.20,0.00,null
LGA,2016-05-10 07:51,11.70,-2.80,36.22,10.35,0.00,null
JFK,2016-05-10 07:51,10.00,-3.90,37.36,6.90,0.00,null
NYC,2016-05-10 07:51,10.60,-5.00,33.04,5.75,0.00,null
LGA,2016-05-10 08:51,11.10,-2.20,39.40,6.90,0.00,null
NYC,2016-05-10 08:51,10.60,-5.60,31.57,6.90,0.00,null
JFK,2016-05-10 08:51,10.00,-3.90,37.36,0.00,0.00,null
LGA,2016-05-10 09:51,10.60,-2.20,40.73,8.05,0.00,null
JFK,2016-05-10 09:51,10.00,-3.90,37.36,6.90,0.00,null
NYC,2016-05-10 09:51,10.60,-4.40,34.57,4.60,0.00,null
JFK,2016-05-10 10:51,11.10,-3.90,34.72,5.75,0.00,null
LGA,2016-05-10 10:51,10.60,-1.10,44.16,4.60,0.00,null
NYC,2016-05-10 10:51,10.60,-3.90,35.89,4.60,0.00,null
JFK,2016-05-10 11:51,11.70,-4.40,32.13,6.90,0.00,null
LGA,2016-05-10 11:51,11.70,-1.10,41.05,3.45,0.00,null
NYC,2016-05-10 11:51,11.70,-3.90,33.36,3.45,0.00,null
LGA,2016-05-10 12:51,13.30,-1.10,36.96,0.00,0.00,null
NYC,2016-05-10 12:51,12.80,-2.80,33.69,0.00,0.00,null
JFK,2016-05-10 12:51,13.90,-4.40,27.82,5.75,0.00,null
JFK,2016-05-10 13:51,15.00,-4.40,25.91,6.90,0.00,null
NYC,2016-05-10 13:51,13.90,-2.80,31.36,3.45,0.00,null
LGA,2016-05-10 13:51,14.00,-1.00,35.57,4.60,0.00,null
JFK,2016-05-10 14:51,15.60,-5.00,23.83,0.00,0.00,null
NYC,2016-05-10 14:51,15.00,-5.60,23.66,4.60,0.00,null
LGA,2016-05-10 14:51,15.60,-2.20,29.38,0.00,0.00,null
LGA,2016-05-10 15:51,17.20,-2.20,26.53,5.75,0.00,null
NYC,2016-05-10 15:51,16.10,-4.40,24.15,0.00,0.00,null
JFK,2016-05-10 15:51,16.10,-1.70,29.52,10.35,0.00,null
LGA,2016-05-10 16:51,17.80,-0.60,28.73,12.65,0.00,16.10
JFK,2016-05-10 16:51,15.60,-1.10,31.85,14.95,0.00,null
NYC,2016-05-10 16:51,16.70,-2.20,27.38,4.60,0.00,null
LGA,2016-05-10 17:51,17.20,0.00,31.17,13.80,0.00,null
JFK,2016-05-10 17:51,14.40,-1.10,34.41,14.95,0.00,null
NYC,2016-05-10 17:51,16.70,-1.10,29.69,5.75,0.00,null
LGA,2016-05-10 18:51,16.10,-1.10,30.85,12.65,0.00,null
NYC,2016-05-10 18:51,15.00,-1.10,33.10,4.60,0.00,null
JFK,2016-05-10 18:51,14.40,-1.10,34.41,18.40,0.00,null
NYC,2016-05-10 19:51,15.00,-0.60,34.34,4.60,0.00,null
LGA,2016-05-10 19:51,16.10,0.60,34.91,10.35,0.00,null
JFK,2016-05-10 19:51,13.90,1.70,43.53,14.95,null,null
NYC,2016-05-10 20:51,15.60,-2.20,29.38,5.75,0.00,17.25
LGA,2016-05-10 20:51,16.10,0.00,33.42,11.50,0.00,null
JFK,2016-05-10 20:51,14.40,3.30,47.22,14.95,null,null
NYC,2016-05-10 21:51,15.60,-0.60,33.04,4.60,0.00,17.25
JFK,2016-05-10 21:51,14.40,5.00,53.20,12.65,0.00,null
LGA,2016-05-10 21:51,16.70,0.60,33.60,6.90,0.00,null
NYC,2016-05-10 22:51,15.00,1.70,40.54,3.45,0.00,null
LGA,2016-05-10 22:51,16.10,0.00,33.42,5.75,0.00,null
JFK,2016-05-10 22:51,14.40,5.60,55.47,10.35,0.00,null
LGA,2016-05-10 23:51,16.10,0.60,34.91,8.05,0.00,null
NYC,2016-05-10 23:51,14.40,3.30,null,null,0.00,null
JFK,2016-05-10 23:51,13.90,6.70,61.81,11.50,0.00,null
NYC,2016-05-11 00:51,14.40,4.40,null,null,0.00,null
LGA,2016-05-11 00:51,15.60,0.60,36.04,5.75,0.00,null
JFK,2016-05-11 00:51,13.90,7.80,66.65,10.35,0.00,null
JFK,2016-05-11 01:51,13.30,8.30,71.70,9.20,0.00,null
NYC,2016-05-11 01:51,13.90,6.10,59.31,4.60,0.00,null
LGA,2016-05-11 01:51,15.00,0.60,37.46,6.90,0.00,null
NYC,2016-05-11 02:51,13.90,6.10,59.31,6.90,0.00,null
LGA,2016-05-11 02:51,15.00,0.60,37.46,4.60,0.00,null
JFK,2016-05-11 02:51,13.30,7.80,69.30,8.05,0.00,null
LGA,2016-05-11 03:51,13.90,0.60,40.22,3.45,0.00,null
NYC,2016-05-11 03:51,13.30,6.10,61.67,4.60,0.00,null
JFK,2016-05-11 03:51,12.80,7.20,68.73,8.05,0.00,null
LGA,2016-05-11 04:51,13.90,0.60,40.22,0.00,0.00,null
NYC,2016-05-11 04:51,12.80,6.10,63.72,5.75,0.00,null
JFK,2016-05-11 04:51,12.20,7.80,74.48,10.35,0.00,null
LGA,2016-05-11 05:51,13.90,0.60,40.22,4.60,0.00,null
NYC,2016-05-11 05:51,11.70,6.10,68.50,3.45,0.00,null
JFK,2016-05-11 05:51,12.20,6.70,69.08,8.05,0.00,null
NYC,2016-05-11 06:51,11.10,6.10,71.28,0.00,0.00,null
LGA,2016-05-11 06:51,13.30,8.30,71.70,4.60,0.00,null
JFK,2016-05-11 06:51,11.10,6.70,74.29,3.45,0.00,null
JFK,2016-05-11 07:51,10.00,7.80,86.19,0.00,0.00,null
LGA,2016-05-11 07:51,13.30,8.30,71.70,3.45,0.00,null
NYC,2016-05-11 07:51,11.10,5.60,68.86,4.60,0.00,null
JFK,2016-05-11 08:51,10.00,7.80,86.19,4.60,0.00,null
NYC,2016-05-11 08:51,10.60,5.60,71.19,0.00,0.00,null
LGA,2016-05-11 08:51,12.20,7.20,71.49,0.00,0.00,null
JFK,2016-05-11 09:51,10.60,7.20,79.48,0.00,0.00,null
NYC,2016-05-11 09:51,10.00,5.60,74.10,0.00,0.00,null
LGA,2016-05-11 09:51,12.20,8.90,80.25,3.45,0.00,null
JFK,2016-05-11 10:51,12.20,7.80,74.48,3.45,0.00,null
NYC,2016-05-11 10:51,11.70,5.00,63.47,0.00,0.00,null
LGA,2016-05-11 10:51,13.30,7.80,69.30,0.00,0.00,null
JFK,2016-05-11 11:51,15.00,5.00,51.18,4.60,0.00,null
LGA,2016-05-11 11:51,14.40,6.70,59.84,3.45,0.00,null
NYC,2016-05-11 11:51,14.40,3.90,49.26,4.60,0.00,null
LGA,2016-05-11 12:51,16.10,5.60,49.73,8.05,0.00,null
JFK,2016-05-11 12:51,17.80,2.20,35.15,4.60,0.00,null
NYC,2016-05-11 12:51,16.70,3.30,40.75,4.60,0.00,null
JFK,2016-05-11 13:51,19.40,1.10,29.39,6.90,0.00,null
LGA,2016-05-11 13:51,17.20,5.00,44.47,4.60,0.00,null
NYC,2016-05-11 13:51,17.80,2.80,36.68,0.00,0.00,null
JFK,2016-05-11 14:51,20.00,5.00,37.32,11.50,0.00,null
LGA,2016-05-11 14:51,18.90,3.90,37.00,8.05,0.00,null
NYC,2016-05-11 14:51,19.40,1.70,30.68,3.45,0.00,null
JFK,2016-05-11 15:51,20.00,4.40,35.79,11.50,0.00,null
NYC,2016-05-11 15:51,22.20,1.10,24.74,0.00,0.00,null
LGA,2016-05-11 15:51,20.60,2.20,29.52,6.90,0.00,null
NYC,2016-05-11 16:51,23.30,0.00,21.37,5.75,0.00,null
LGA,2016-05-11 16:51,22.20,0.60,23.86,5.75,0.00,null
JFK,2016-05-11 16:51,20.00,0.60,27.31,12.65,0.00,null
LGA,2016-05-11 17:51,22.20,4.40,31.26,10.35,0.00,null
JFK,2016-05-11 17:51,18.90,1.10,30.32,12.65,0.00,null
NYC,2016-05-11 17:51,23.30,0.00,21.37,3.45,0.00,null
JFK,2016-05-11 18:51,20.00,-0.60,25.04,10.35,0.00,null
NYC,2016-05-11 18:51,23.30,0.00,21.37,3.45,0.00,null
LGA,2016-05-11 18:51,22.80,2.80,26.93,10.35,0.00,17.25
JFK,2016-05-11 19:51,18.30,3.90,38.42,12.65,0.00,null
LGA,2016-05-11 19:51,23.30,1.70,24.16,11.50,0.00,17.25
NYC,2016-05-11 19:51,23.30,1.70,24.16,0.00,0.00,null
JFK,2016-05-11 20:51,17.80,5.00,42.82,12.65,0.00,null
NYC,2016-05-11 20:51,23.30,2.80,26.13,6.90,0.00,null
LGA,2016-05-11 20:51,23.30,3.90,28.24,12.65,0.00,16.10
JFK,2016-05-11 21:51,17.80,5.00,42.82,11.50,0.00,null
NYC,2016-05-11 21:51,22.20,3.90,30.18,8.05,0.00,null
LGA,2016-05-11 21:51,22.80,4.40,30.14,13.80,0.00,null
JFK,2016-05-11 22:51,16.10,7.20,55.52,12.65,0.00,null
LGA,2016-05-11 22:51,21.70,3.30,29.83,9.20,0.00,null
NYC,2016-05-11 22:51,21.70,2.20,27.59,3.45,0.00,null
JFK,2016-05-11 23:51,16.10,5.00,47.70,10.35,0.00,null
NYC,2016-05-11 23:51,20.00,2.80,31.97,0.00,0.00,null
LGA,2016-05-11 23:51,20.00,3.90,34.55,9.20,0.00,null
JFK,2016-05-12 00:51,15.00,8.30,64.22,6.90,0.00,null
NYC,2016-05-12 00:51,20.00,6.70,41.98,4.60,0.00,null
LGA,2016-05-12 00:51,20.00,5.00,37.32,6.90,0.00,null
LGA,2016-05-12 01:51,18.90,7.80,48.47,3.45,0.00,null
JFK,2016-05-12 01:51,15.60,8.30,61.79,0.00,0.00,null
NYC,2016-05-12 01:51,19.40,7.80,46.98,0.00,0.00,null
LGA,2016-05-12 02:51,18.30,9.40,56.08,0.00,0.00,null
JFK,2016-05-12 02:51,14.40,10.00,74.86,5.75,0.00,null
NYC,2016-05-12 02:51,18.30,7.20,48.30,0.00,0.00,null
JFK,2016-05-12 03:51,13.90,11.10,83.21,3.45,0.00,null
LGA,2016-05-12 03:51,18.90,10.00,56.23,0.00,0.00,null
NYC,2016-05-12 03:51,17.80,7.20,49.85,0.00,0.00,null
NYC,2016-05-12 04:51,17.20,7.20,51.77,3.45,0.00,null
LGA,2016-05-12 04:51,17.00,11.00,67.75,0.00,0.00,null
JFK,2016-05-12 04:51,12.20,10.00,86.41,0.00,0.00,null
NYC,2016-05-12 05:51,16.10,7.80,57.84,0.00,0.00,null
LGA,2016-05-12 05:51,16.10,11.70,75.14,3.45,0.00,null
JFK,2016-05-12 05:51,13.30,10.60,83.69,0.00,0.00,null
LGA,2016-05-12 06:51,14.40,11.10,80.55,4.60,0.00,null
JFK,2016-05-12 06:51,11.10,9.40,89.26,0.00,0.00,null
NYC,2016-05-12 06:51,16.70,7.20,53.44,0.00,0.00,null
JFK,2016-05-12 07:51,11.70,9.40,85.78,0.00,0.00,null
NYC,2016-05-12 07:51,15.00,8.30,64.22,0.00,0.00,null
LGA,2016-05-12 07:51,13.90,11.10,83.21,5.75,0.00,null
LGA,2016-05-12 08:51,13.30,10.60,83.69,3.45,0.00,null
NYC,2016-05-12 08:51,15.00,7.80,62.07,3.45,0.00,null
JFK,2016-05-12 08:51,11.10,9.40,89.26,4.60,0.00,null
LGA,2016-05-12 09:51,13.30,10.00,80.40,0.00,0.00,null
JFK,2016-05-12 09:51,12.80,9.40,79.80,0.00,0.00,null
NYC,2016-05-12 09:51,13.90,7.80,66.65,0.00,0.00,null
JFK,2016-05-12 10:51,13.90,10.00,77.32,5.75,0.00,null
NYC,2016-05-12 10:51,14.40,8.30,66.75,0.00,0.00,null
LGA,2016-05-12 10:51,15.60,10.00,69.29,3.45,0.00,null
NYC,2016-05-12 11:51,17.20,3.90,41.18,6.90,0.00,null
LGA,2016-05-12 11:51,17.20,7.80,53.94,4.60,0.00,null
JFK,2016-05-12 11:51,17.80,3.30,38.01,10.35,0.00,null
NYC,2016-05-12 12:51,18.30,-0.60,27.84,9.20,0.00,null
JFK,2016-05-12 12:51,20.00,1.10,28.32,9.20,0.00,null
LGA,2016-05-12 12:51,17.80,4.40,41.06,10.35,0.00,null
NYC,2016-05-12 13:51,19.40,0.60,28.35,8.05,0.00,null
LGA,2016-05-12 13:51,18.30,2.80,35.55,11.50,0.00,null
